Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Tennessee,US,2020-06-12 05:10:05,35.7478,-86.6923,28340,441,18992,8907.0,47,414.9843011761012,535294,2011,1.556104446012703,84000047,USA,7838.341796533519,7.095977417078334
Texas,US,2020-06-12 05:10:05,31.0545,-97.5635,79908,2008,54096,26836.0,48,286.0406276325937,1206320,,2.4210272486134556,84000048,USA,4160.315046126724,
Utah,US,2020-06-12 05:10:05,40.15,-111.8624,13252,131,7745,5376.0,49,413.3553839445183,254668,968,0.9885300332025355,84000049,USA,7943.585037608103,7.304557802595833
Vermont,US,2020-06-12 05:10:05,44.0459,-72.7107,1110,55,905,150.0,50,177.88775122638378,47209,,4.954954954954955,84000050,USA,7565.6782411228405,
Virgin Islands,US,2020-06-12 05:10:05,18.3358,-64.8963,72,6,64,2.0,78,67.12160196890032,2252,,8.333333333333334,850,VIR,2099.414550471716,
Virginia,US,2020-06-12 05:10:05,37.7693,-78.17,52647,1520,6895,44232.0,51,616.7990487748899,407397,7964,2.887154063859289,84000051,USA,4772.961081804165,15.127167739852226
Washington,US,2020-06-12 05:10:05,47.4009,-121.4905,25176,1198,,,53,330.61528244717294,415342,3773,4.758500158881475,84000053,USA,5454.337966403466,15.22660317204084
West Virginia,US,2020-06-12 05:10:05,38.4912,-80.9545,2217,86,1516,615.0,54,123.70637006897314,121120,,3.8791159224176814,84000054,USA,6758.3741735471485,
Wisconsin,US,2020-06-12 05:10:05,44.2685,-89.6165,21926,682,15348,5896.0,55,376.57790539145657,387980,2976,3.1104624646538355,84000055,USA,6663.536246181579,13.572927118489465
Wyoming,US,2020-06-12 05:10:05,42.756,-107.3025,1009,18,814,177.0,56,174.3385416036727,31618,92,1.7839444995044598,84000056,USA,5463.068392888923,9.117938553022794
