Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Tennessee,US,2020-05-02 02:32:31,35.7478,-86.6923,11891,204,5546,6141,47,174.12061839396682,186132,1113,1.7155832141956102,84000047,USA,2835.2477231665416,9.360020183331931
Texas,US,2020-05-02 02:32:31,31.0545,-97.5635,24619,882,14122,14966,48,103.35950820049234,351775,,2.942942942942943,84000048,USA,1530.4838756763725,
Utah,US,2020-05-02 02:32:31,40.15,-111.8624,4828,46,2062,2720,49,150.59461165742033,112558,403,0.9527754763877382,84000049,USA,3927.5169040455958,8.347141673570837
Vermont,US,2020-05-02 02:32:31,44.0459,-72.7107,879,50,0,829,50,140.86786786305527,16233,,5.688282138794084,84000050,USA,2658.5717771798145,
Virgin Islands,US,2020-05-02 02:32:31,18.3358,-64.8963,66,4,51,11,78,61.52813513815863,877,,6.0606060606060606,850,VIR,817.5784017600776,
Virginia,US,2020-05-02 02:32:31,37.7693,-78.17,16902,581,2196,14125,51,198.0195931846675,105648,3654,3.437463022127559,84000051,USA,1336.093676293721,21.61874334398296
Washington,US,2020-05-02 02:32:31,47.4009,-121.4905,14637,850,0,13787,53,192.2154388774734,193981,,5.807200929152149,84000053,USA,2569.4879449408118,
West Virginia,US,2020-05-02 02:32:31,38.4912,-80.9545,1152,46,555,551,54,64.28044128076547,46844,,3.9930555555555554,84000054,USA,3540.7460933425446,
Wisconsin,US,2020-05-02 02:32:31,44.2685,-89.6165,7314,327,3352,3635,55,125.6175681854015,79880,1544,4.470877768662838,84000055,USA,1543.702849956064,21.110199617172547
Wyoming,US,2020-05-02 02:32:31,42.756,-107.3025,566,7,373,186,56,97.79545544864096,9695,56,1.2367491166077738,84000056,USA,1949.762690049071,9.89399293286219
