Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Tennessee,US,2020-04-20 23:36:47,35.7478,-86.6923,7238,152,3575,3511.0,47,105.98646337024067,100689,730,2.1000276319425257,84000047,USA,1533.7408828031498,10.085659021829235
Texas,US,2020-04-20 23:36:47,31.0545,-97.5635,14577,542,5706,13599.0,48,68.44765296146718,190394,1411,2.730891318587192,84000048,USA,828.3560429977323,7.143942078882082
Utah,US,2020-04-20 23:36:47,40.15,-111.8624,3213,28,776,2409.0,49,100.21965353257903,68311,268,0.8714596949891068,84000049,USA,2383.5943001142405,8.341114223467164
Vermont,US,2020-04-20 23:36:47,44.0459,-72.7107,816,38,15,763.0,50,130.77153603669296,12981,49,4.6568627450980395,84000050,USA,2125.9730326847266,6.004901960784314
Virgin Islands,US,2020-04-20 23:36:47,18.3358,-64.8963,53,3,48,2.0,78,49.40895700488496,607,,5.660377358490566,850,VIR,565.8723943767013,
Virginia,US,2020-04-20 23:36:47,37.7693,-78.17,8990,300,1324,7366.0,51,105.32458541771156,56735,1500,3.337041156840934,84000051,USA,717.5079009969357,16.685205784204673
Washington,US,2020-04-20 23:36:47,47.4009,-121.4905,12114,709,,,53,159.08299696397572,138642,403,5.852732375763579,84000053,USA,1836.4630951612994,3.3267294039953774
West Virginia,US,2020-04-20 23:36:47,38.4912,-80.9545,902,24,290,588.0,54,50.33069273893269,22155,77,2.6607538802660753,84000054,USA,1674.605706131075,8.536585365853659
Wisconsin,US,2020-04-20 23:36:47,44.2685,-89.6165,4499,230,,,55,77.27009013756103,51102,1211,5.112247166036897,84000055,USA,987.5601281729442,26.917092687263835
Wyoming,US,2020-04-20 23:36:47,42.756,-107.3025,317,2,233,82.0,56,54.77236639084662,7386,51,0.6309148264984227,84000056,USA,1485.3994047140213,16.08832807570978
Recovered,US,,,,0,0,72329,0.0,,,,,,84070001,USA,,
