Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Indiana,US,2020-04-12 23:18:15,39.8494,-86.2583,7928,448,,,18,117.76206329592071,42489,,5.650857719475278,84000018,USA,649.2823801,
Iowa,US,2020-04-12 23:18:15,42.0115,-93.2105,1587,41,674,872.0,19,50.29999334404625,17592,129,2.58349086326402,84000019,USA,671.2677046,8.128544423
Kansas,US,2020-04-12 23:18:15,38.5266,-96.7265,1344,63,,,20,46.1330292580889,13253,298,4.6875,84000020,USA,543.4925249,22.17261905
Kentucky,US,2020-04-12 23:18:15,37.6681,-84.6701,1963,97,464,1402.0,21,43.93786205928679,24567,459,4.941416199694346,84000021,USA,717.6402439,23.38257769
Louisiana,US,2020-04-12 23:18:15,31.1695,-91.8678,20595,840,,,22,443.01812470072883,104045,2084,4.0786598689002185,84000022,USA,2263.19295,10.11896091
Maine,US,2020-04-12 23:18:15,44.6939,-69.3819,633,19,266,348.0,23,47.09078627478404,6721,120,3.0015797788309637,84000023,USA,572.4842974,18.95734597
Maryland,US,2020-04-12 23:18:15,39.0639,-76.8021,8225,236,456,7533.0,24,136.0475579256593,49764,1860,2.8693009118541033,84000024,USA,837.3076732,22.61398176
Massachusetts,US,2020-04-12 23:18:15,42.2302,-71.5301,25475,756,,,25,369.6044818551403,116730,2235,2.967615309126595,84000025,USA,1700.668379,8.773307164
Michigan,US,2020-04-12 23:18:15,43.3266,-84.5361,24244,1479,433,22332.0,26,242.759058230232,79437,3636,6.100478468899522,84000026,USA,997.0430232,14.99752516
Minnesota,US,2020-04-12 23:18:15,45.6945,-93.9002,1621,70,842,709.0,27,28.743010182224655,37421,361,4.318322023442319,84000027,USA,756.5229662,22.27020358
Mississippi,US,2020-04-12 23:18:15,32.7416,-89.6787,2781,96,,,28,93.44290222028535,21413,548,3.451995685005394,84000028,USA,739.6019489,19.70514204
Missouri,US,2020-04-12 23:18:15,38.4561,-92.2884,4352,120,,,29,70.90918215252383,45200,988,2.7573529411764706,84000029,USA,771.4026695,23.14359335
Montana,US,2020-04-12 23:18:15,46.9219,-110.4544,387,6,169,212.0,30,36.209577667204975,8913,47,1.550387596899225,84000030,USA,1029.230231,12.14470284
Nebraska,US,2020-04-12 23:18:15,41.1254,-98.2681,791,17,,,31,40.89106331239325,10691,,2.1491782553729455,84000031,USA,700.924163,
Nevada,US,2020-04-12 23:18:15,38.3135,-117.0554,2836,112,,,32,92.07325862716044,24611,282,3.9492242595204514,84000032,USA,815.8260508,9.943582511
New Hampshire,US,2020-04-12 23:18:15,43.4525,-71.5639,929,23,236,670.0,33,68.32334223963768,10925,146,2.4757804090419806,84000033,USA,822.5739902,15.71582347
New Jersey,US,2020-04-12 23:18:15,40.2989,-74.521,61850,2350,,,34,696.3372771805151,126735,7604,3.799514955537591,84000034,USA,1426.844055,12.29426031
New Mexico,US,2020-04-12 23:18:15,34.8405,-106.2485,1245,26,235,984.0,35,59.37537109606935,28692,78,2.0883534136546187,84000035,USA,1720.625619,6.265060241
New York,US,2020-04-12 23:18:15,42.1657,-74.9481,189033,9382,23887,155764.0,36,971.7141247301715,461601,42594,4.963154581475192,84000036,USA,2737.680538,22.53257368
North Carolina,US,2020-04-12 23:18:15,35.6301,-79.8064,4570,89,,,37,43.573258947964185,62139,331,1.947483588621444,84000037,USA,626.5354222,7.242888403
North Dakota,US,2020-04-12 23:18:15,47.5289,-99.784,308,7,121,180.0,38,40.4166590119964,10350,39,2.272727272727273,84000038,USA,1706.743533,12.66233766
Ohio,US,2020-04-12 23:18:15,40.3888,-82.7649,6604,363,,,39,56.49707847481842,63243,1948,5.496668685645064,84000039,USA,565.9906245,29.49727438
Oklahoma,US,2020-04-12 23:18:15,35.5653,-96.9289,1970,96,865,1009.0,40,49.78555566871731,22760,446,4.873096446700508,84000040,USA,622.2601824,22.63959391
Oregon,US,2020-04-12 23:18:15,44.572,-122.0709,1527,52,,,41,36.20424886615737,29758,359,3.4053700065487886,84000041,USA,742.6366471,23.51015062
Pennsylvania,US,2020-04-12 23:18:15,40.5908,-77.2098,23219,572,,,42,181.3702542628337,129733,2097,2.46349972005685,84000042,USA,992.175013,9.142035051
Puerto Rico,US,2020-04-12 23:18:15,18.2208,-66.5901,897,44,,,72,28.08659815248424,11026,,4.9052396878483835,630,PRI,345.24284417981187,
Rhode Island,US,2020-04-12 23:18:15,41.6809,-71.5118,2665,91,35,2539.0,44,251.56674636880157,20350,201,3.4146341463414633,84000044,USA,1920.969339,7.542213884
South Carolina,US,2020-04-12 23:18:15,33.8569,-80.945,3320,82,,,45,64.48212116656703,31425,496,2.4698795180722892,84000045,USA,623.5149976,14.93975904
South Dakota,US,2020-04-12 23:18:15,44.2998,-99.4388,730,6,197,527.0,46,82.51767065049923,8553,43,0.821917808219178,84000046,USA,1162.262941,5.890410959
Tennessee,US,2020-04-12 23:18:15,35.7478,-86.6923,5508,106,1504,3898.0,47,80.65397074375319,70677,567,1.9244734931009442,84000047,USA,1076.584377,10.29411765
Texas,US,2020-04-12 23:18:15,31.0545,-97.5635,9747,306,2014,11460.0,48,47.523991424851,124533,1338,2.2206095791001452,84000048,USA,541.811523,9.782847116
Utah,US,2020-04-12 23:18:15,40.15,-111.8624,2303,18,,,49,71.83500220526906,44234,195,0.7815892314372558,84000049,USA,1543.468991,8.467216674
Vermont,US,2020-04-12 23:18:15,44.0459,-72.7107,727,27,15,685.0,50,116.50846409151444,9841,34,3.7138927097661623,84000050,USA,1611.717172,4.676753783
Virginia,US,2020-04-12 23:18:15,37.7693,-78.17,5274,141,,,51,61.78886134516249,39985,751,2.6734926052332195,84000051,USA,505.6764505,14.23966629
Washington,US,2020-04-12 23:18:15,47.4009,-121.4905,10609,562,,,53,139.31909483166737,93615,642,5.2973890093317,84000053,USA,1240.031828,6.051465737
West Virginia,US,2020-04-12 23:18:15,38.4912,-80.9545,593,6,83,504.0,54,33.088803541227364,16257,81,1.0118043844856661,84000054,USA,1228.800044,13.65935919
Wisconsin,US,2020-04-12 23:18:15,44.2685,-89.6165,3341,144,,,55,57.38150058892896,39257,974,4.310086800359174,84000055,USA,758.6522632,29.15294822
Wyoming,US,2020-04-12 23:18:15,42.756,-107.3025,270,0,137,133.0,56,46.6515423518252,5459,40,0.0,84000056,USA,1097.860188,14.81481481
American Samoa,US,,-14.271,-170.1322,0,0,,,60,0.0,3,,,16,ASM,5.391707554,
Northern Mariana Islands,US,2020-04-12 23:18:15,15.0979,145.6739,11,2,,,69,19.947773103148123,38,,18.181818181818183,580,MNP,68.9104889,
Recovered,US,,,,0,0,32988,0.0,,,,,,84070001,USA,,
Virgin Islands,US,,18.3358,-64.8963,51,1,43,7.0,,47.5444680613044,350,3,1.9607843137254901,850,VIR,326.2855651,5.882352941
